name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
dhaka,23-04-21,34,27,30.3,36.1,29.2,33.7,22,62.4,0,0,0,,0,0,24.8,25.9,288.8,1008.4,68.7,4,289.2,24.9,10,,23-04-21 5:30,23-04-21 18:23,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41922099999"
dhaka,24-04-21,36,24.4,30.7,39.5,24.4,33.6,21.4,59.1,0,0,0,,0,0,22.7,18.4,172.6,1007.2,30.4,3.9,310.7,26.5,10,,24-04-21 5:29,24-04-21 18:23,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,remote,41922099999"
dhaka,25-04-21,36,28,31.8,41.9,30.1,35.6,21.9,56.8,0,0,0,,0,0,18.4,18.4,244.3,1006.8,15.7,4,300.6,25.9,10,,25-04-21 5:29,25-04-21 18:24,0.44,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41922099999"
dhaka,26-04-21,37,27,31.7,40.1,28.8,35.1,21.5,56,0,0,0,,0,0,29.2,24.1,212.1,1006.3,5.5,4,302.7,26.1,10,,26-04-21 5:28,26-04-21 18:24,0.47,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41922099999"
dhaka,27-04-21,37,29,33.4,42.1,32.1,37.9,22.4,53.6,0,0,0,,0,0,28.1,27.7,198.2,1006.9,5.3,4,293.7,25.3,10,,27-04-21 5:27,27-04-21 18:25,0.5,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41922099999"
dhaka,28-04-21,36.1,30,32.6,40.9,33.3,37,22.5,56,0,0,0,,0,0,22,18.4,176.6,1008.9,39.1,4,301.2,25.8,10,,28-04-21 5:26,28-04-21 18:25,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41922099999"
dhaka,29-04-21,36,26,31,41.9,26,34.7,22.5,62.4,0.3,100,4.17,rain,0,0,23.8,27.7,262,1009,28.7,3.9,286.6,24.7,9,,29-04-21 5:25,29-04-21 18:25,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41922099999"
dhaka,30-04-21,37,28,32.1,40.1,30.7,35.5,21.5,55.3,0.4,100,16.67,rain,0,0,23.8,18.4,259,1007.8,35.2,4,291.3,25,9,,30-04-21 5:25,30-04-21 18:26,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41922099999"
dhaka,01-05-21,35,26,30.5,40.6,26,34.3,22.7,63.9,1.3,100,20.83,rain,0,0,25.2,27.7,168.4,1008.7,66.8,4,279.4,24.1,9,,01-05-21 5:24,01-05-21 18:26,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41922099999"
dhaka,02-05-21,33,26,30.7,38.1,26,34.7,22.7,62.9,1.6,100,16.67,rain,0,0,27.7,22.3,143.5,1008.8,64.6,4,286,24.8,9,,02-05-21 5:23,02-05-21 18:27,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VGHS,41922099999"
dhaka,03-05-21,32,26,29,35.8,26,31.7,21.8,65.8,25.6,100,29.17,rain,0,0,29.9,18.4,107.7,1007.7,75.1,4,158.5,13.6,8,,03-05-21 5:23,03-05-21 18:27,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,04-05-21,33,27,29.2,37,30.1,32.3,22.5,68.4,12.9,100,45.83,rain,0,0,30.6,46.4,263.1,1008.8,75.3,3.9,81.6,7.1,4,,04-05-21 5:22,04-05-21 18:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41922099999"
dhaka,05-05-21,33,26,29.5,38.1,26,32.8,22.8,67.9,2.7,100,25,rain,0,0,23.8,18.4,262.5,1009,77.5,3.7,241.7,20.8,8,,05-05-21 5:21,05-05-21 18:28,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41922099999"
dhaka,06-05-21,33,25,28.6,38.1,25,31.3,22.6,70.8,10.5,100,29.17,rain,0,0,28.1,18.4,177.1,1010,64.9,4,180.4,15.5,8,,06-05-21 5:21,06-05-21 18:29,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41922099999"
dhaka,07-05-21,35,25.1,29.9,40.6,25.1,33.7,22.9,67,11.5,100,50,rain,0,0,28.1,18.4,217.2,1010.5,43.4,4,190.9,16.3,9,,07-05-21 5:20,07-05-21 18:29,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,08-05-21,34,27,30.2,37,29.2,33.3,21.8,62.2,4.7,100,16.67,rain,0,0,28.1,18.4,88.6,1009.6,60.2,4,214.2,18.4,8,,08-05-21 5:20,08-05-21 18:30,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,09-05-21,35,28,30.4,39.4,29.7,33.6,21.7,60.8,7.5,100,50,rain,0,0,28.4,22.3,225.9,1008.1,50.2,4,258.6,22.4,8,,09-05-21 5:19,09-05-21 18:30,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,10-05-21,34,26,30.2,38.3,26,33.2,21.9,62.4,2.8,100,29.17,rain,0,0,30.2,37.1,162.5,1007.1,59.1,3.9,246.8,21.3,9,,10-05-21 5:18,10-05-21 18:31,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,11-05-21,29,23.7,26.9,33.6,23.7,29,23,79.4,18.4,100,50,rain,0,0,31.3,33.5,160.4,1006.9,84.1,3.8,176.1,15.3,8,,11-05-21 5:18,11-05-21 18:31,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,remote,41922099999"
dhaka,12-05-21,32,25,28.9,35.8,25,31.1,21.4,64.7,11.3,100,45.83,rain,0,0,24.1,14.8,342.6,1005,63.5,4,185.3,15.9,8,,12-05-21 5:17,12-05-21 18:32,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,13-05-21,33,26,29.1,38.1,26,32.3,22.6,68.6,21.1,100,50,rain,0,0,33.8,18.4,169.8,1004.4,85.9,4,203.8,17.6,7,,13-05-21 5:17,13-05-21 18:32,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41922099999"
dhaka,14-05-21,34,25,29.3,38.3,25,31.6,21.8,65.7,9.4,100,45.83,rain,0,0,27.7,18.4,225.2,1003.7,74.4,4,215.9,18.6,8,,14-05-21 5:16,14-05-21 18:32,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,15-05-21,36,27,30.5,41.9,29.6,34.3,22.7,64.7,0.3,100,4.17,rain,0,0,29.9,25.9,170.9,1005.5,75.3,3.8,267.3,23,9,,15-05-21 5:16,15-05-21 18:33,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41922099999"
dhaka,16-05-21,35,26,29.7,41.9,26,33.4,23.3,69.8,0.4,100,4.17,rain,0,0,26.6,18.4,160.1,1006.6,87.5,4,261.9,22.8,9,,16-05-21 5:15,16-05-21 18:33,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,41922099999"
dhaka,17-05-21,36,27,30.7,43.2,29.2,35.6,23.5,66.3,1.1,100,20.83,rain,0,0,25.6,18.4,201.4,1006.1,59.4,4,258.7,22.4,9,,17-05-21 5:15,17-05-21 18:34,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,remote,41922099999"
dhaka,18-05-21,35,28,30.3,43.3,31.9,36.1,24.6,72.5,11,100,25,rain,0,0,31,29.5,194.5,1005.5,79.1,3.8,249.9,21.6,8,,18-05-21 5:15,18-05-21 18:34,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41922099999"
dhaka,19-05-21,35,29,31.5,43.3,33.6,37.4,24.2,66,7.8,100,70.83,rain,0,0,32,29.5,223.2,1005,71.9,4,174.7,15,7,,19-05-21 5:14,19-05-21 18:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41922099999"
dhaka,20-05-21,36,28,31.8,43.3,31.3,38.1,24.3,65,0.8,100,20.83,rain,0,0,33.5,29.5,208.6,1004.8,85.8,4,259.5,22.3,8,,20-05-21 5:14,20-05-21 18:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41922099999"
dhaka,21-05-21,36,27,31.6,43.2,29.2,37.2,23.7,63.4,0,0,0,,0,0,25.2,22.3,227.8,1004.8,32.8,4,258.6,22.2,8,,21-05-21 5:13,21-05-21 18:36,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41922099999"
dhaka,22-05-21,36,27,32.5,43.2,29.2,37.9,23.5,60.1,0.4,100,12.5,rain,0,0,23.8,22.3,222.2,1003,33.6,4,283,24.4,9,,22-05-21 5:13,22-05-21 18:36,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41922099999"
dhaka,23-05-21,36,30,33,41.9,36.2,39.3,24.1,60.2,0.3,100,8.33,rain,0,0,18.7,18.4,184.3,1001.9,40.8,4,273.3,23.5,8,,23-05-21 5:13,23-05-21 18:37,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41922099999"
dhaka,24-05-21,37,28,32.5,46,33.6,39.5,24.8,65.2,20.9,100,25,rain,0,0,23.4,29.5,120.5,1001.4,73.3,4,253.1,21.9,9,,24-05-21 5:12,24-05-21 18:37,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41922099999"
dhaka,25-05-21,35,27,29.7,44.9,29.6,35.6,25,76.5,41.5,100,66.67,rain,0,0,52.9,18.4,60.2,999.6,90,4,196.8,17,8,,25-05-21 5:12,25-05-21 18:38,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,26-05-21,30,26,27.8,35.1,26,31,23.5,77.9,3.1,100,29.17,rain,0,0,59.4,25.9,107.7,998.5,91.8,4,105.3,9.1,5,,26-05-21 5:12,26-05-21 18:38,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VGHS,41922099999"
dhaka,27-05-21,31,27,29,37.4,29.2,33.5,23.8,73.5,2.7,100,54.17,rain,0,0,46.1,33.5,135.7,1002.1,84.7,4,52.8,4.6,2,,27-05-21 5:12,27-05-21 18:39,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,28-05-21,33,28,30.1,40.6,31.9,35.7,24.4,71.8,1.8,100,29.17,rain,0,0,43.2,24.1,127.7,1005.8,79.3,4,217.6,18.7,8,,28-05-21 5:11,28-05-21 18:39,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41922099999"
dhaka,29-05-21,34,29,31.3,40.6,33.6,36.9,24,66.1,0.8,100,20.83,rain,0,0,23.4,25.9,196.7,1005.9,52.3,4,266.8,23.1,9,,29-05-21 5:11,29-05-21 18:40,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41922099999"
dhaka,30-05-21,34,27,30.7,42,30.1,36.6,24.7,71.4,0.1,100,4.17,rain,0,0,27.4,18.4,207.9,1004.3,61.3,4,259.3,22.4,8,,30-05-21 5:11,30-05-21 18:40,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VGHS,remote,41922099999"
dhaka,31-05-21,29,26,27.8,33.6,26,30.7,23.2,76.5,17.9,100,83.33,rain,0,0,39.2,22.3,182.6,1002.6,89.5,4,99.7,8.5,4,,31-05-21 5:11,31-05-21 18:40,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,01-06-21,31,25,28.3,39.1,25,32.7,24.7,80.9,23.5,100,95.83,rain,0,0,38.9,18.4,127.8,1003.6,94.6,3.5,82.3,6.9,4,,01-06-21 5:11,01-06-21 18:41,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,02-06-21,34,28,30.5,39.4,31.9,35.3,23.8,68.2,11.5,100,70.83,rain,0,0,30.2,22.3,194.8,1005,79.3,4,166.8,14.3,8,,02-06-21 5:11,02-06-21 18:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,03-06-21,34,28,30.4,43.5,31.9,35.8,24.2,70.2,4.9,100,16.67,rain,0,0,29.2,36,193.5,1006.3,79.3,4.1,192.8,16.5,8,,03-06-21 5:11,03-06-21 18:42,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41922099999"
dhaka,04-06-21,35,28,31.1,43.3,31.9,36.9,24.2,67.1,1.7,100,29.17,rain,0,0,26.6,22.3,198.3,1005.8,87.5,4,244.8,21,8,,04-06-21 5:10,04-06-21 18:42,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41922099999"
dhaka,05-06-21,30,26,28.1,36.2,26,31.8,23.8,77.4,20.2,100,62.5,rain,0,0,28.1,27.7,176.8,1005.2,82.8,3.8,112.2,9.6,6,,05-06-21 5:10,05-06-21 18:43,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,06-06-21,31,27,28.3,35.5,30.1,32.5,24.3,79.4,34.4,100,58.33,rain,0,0,37.1,27.7,177.2,1004.4,94.1,3.5,93.3,7.8,3,,06-06-21 5:10,06-06-21 18:43,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,07-06-21,33,27,29.4,39.3,29.6,33.9,23.8,72.5,36.6,100,62.5,rain,0,0,37.8,29.5,157.1,1003,83.5,4,105.8,9.2,5,,07-06-21 5:10,07-06-21 18:43,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,08-06-21,32,27,29.3,37.9,30.6,34,24.2,74.7,16.2,100,54.17,rain,0,0,33.8,22.3,178,1002.5,87.2,3.9,104.4,8.9,4,,08-06-21 5:10,08-06-21 18:44,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,09-06-21,33,28,29,40.6,31.3,33.4,23.8,74.1,1.3,100,25,rain,0,0,30.6,22.3,161.4,1001.2,85.6,3.9,154.1,13.3,6,,09-06-21 5:10,09-06-21 18:44,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41922099999"
dhaka,10-06-21,33,27,29.1,40.6,29.6,34.2,24.4,76,3.9,100,54.17,rain,0,0,30.2,22.3,150,999.3,76.1,4,141,12,6,,10-06-21 5:10,10-06-21 18:45,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,11-06-21,33,26,29.1,40.6,26,33.9,24.5,76.8,16.2,100,70.83,rain,0,0,37.4,37.1,98.6,997.9,91.4,3.9,134.2,11.6,6,,11-06-21 5:10,11-06-21 18:45,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,12-06-21,32,27,29.5,39.2,29.8,34.1,23.8,71.8,7.8,100,83.33,rain,0,0,47.9,19.8,119.2,999,89.7,4,194.4,16.8,7,,12-06-21 5:10,12-06-21 18:45,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,remote,41922099999"
dhaka,13-06-21,33,27,29.5,40.2,29.6,33.5,23.2,70.1,1.4,100,41.67,rain,0,0,46.8,22.3,111.6,999.2,87.3,4,212.7,18.5,8,,13-06-21 5:11,13-06-21 18:46,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,remote,41922099999"
dhaka,14-06-21,35,27,29.7,46.7,29.6,35.6,24.9,76,6.7,100,58.33,rain,0,0,42.8,22.3,135.8,998.1,89.1,4,187.8,16.4,7,,14-06-21 5:11,14-06-21 18:46,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,15-06-21,32.4,26,28.7,40.7,26,32.8,24.1,76.9,9.9,100,75,rain,0,0,34.9,22.3,130.8,996.8,86.8,3.9,117.1,9.9,4,,15-06-21 5:11,15-06-21 18:46,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,16-06-21,30,26,28.1,36.2,26,31.8,24,78.6,45.9,100,95.83,rain,0,0,49.7,29.5,139,998.1,90.5,3.9,56.2,4.8,4,,16-06-21 5:11,16-06-21 18:46,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,17-06-21,30,27,28.2,36.2,29.2,32.1,23.7,76.9,9.6,100,75,rain,0,0,39.2,22.3,131.9,1000.4,90.8,4,129.7,11,5,,17-06-21 5:11,17-06-21 18:47,0.24,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,remote,41922099999"
dhaka,18-06-21,29,25.1,27.4,34.5,25.1,30.5,24.6,85,34.9,100,95.83,rain,0,0,44.6,24.1,130.9,1002.5,94.6,3.7,66.9,5.5,4,,18-06-21 5:11,18-06-21 18:47,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,remote,41922099999"
dhaka,19-06-21,28,26,26.8,31.9,26,29.2,24.2,85.7,46.4,100,100,rain,0,0,37.1,22.3,178.3,1003.3,91.1,3.9,54.5,4.7,2,,19-06-21 5:11,19-06-21 18:47,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,20-06-21,29,25,27.3,34.5,25,30.1,23.3,78.8,23,100,91.67,rain,0,0,29.2,14.8,174,1003.5,91.1,4,93.5,8,5,,20-06-21 5:12,20-06-21 18:47,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,21-06-21,30,26,28.3,35.1,26,31.5,22.9,72.8,22.4,100,58.33,rain,0,0,24.1,18.4,173.6,1002.5,82.6,4,98,8.4,5,,21-06-21 5:12,21-06-21 18:48,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,22-06-21,29,26,27.8,35.6,26,31.7,24.8,84,9.4,100,58.33,rain,0,0,33.1,14.8,162.6,1003.1,80.1,3.8,132.9,11.4,5,,22-06-21 5:12,22-06-21 18:48,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,23-06-21,32.1,26,29.3,36.9,26,33,23.1,69.9,2.6,100,33.33,rain,0,0,37.8,22.3,158.8,1003.9,77.7,4,217.1,19,8,,23-06-21 5:12,23-06-21 18:48,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41922099999"
dhaka,24-06-21,32,28,29.8,40.7,30.7,34.6,23.6,69.3,4.4,100,50,rain,0,0,37.8,25.9,168.9,1002.9,84.2,4,176.8,15.3,7,,24-06-21 5:12,24-06-21 18:48,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,25-06-21,32,27,29.5,37.9,29.6,34,23.7,71.4,5.6,100,66.67,rain,0,0,40.3,22.3,159.3,1001.8,81,4,233.7,20.4,8,,25-06-21 5:13,25-06-21 18:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,26-06-21,32,27,29.6,39.2,29.2,34,23.4,69.6,1.1,100,29.17,rain,0,0,36.7,22.3,178.1,1003.6,64.7,4,215.1,18.7,7,,26-06-21 5:13,26-06-21 18:49,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,27-06-21,33,28,30.6,39.2,31.9,36.2,24.3,69.8,2.9,100,58.33,rain,0,0,37.4,25.9,184.6,1006.4,71.2,4,230.1,19.9,8,,27-06-21 5:13,27-06-21 18:49,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,28-06-21,32,28,30,39.2,31.9,35.7,24.8,74,10.4,100,62.5,rain,0,0,36,33.5,193.4,1005.5,77.7,4,152.9,13.2,5,,28-06-21 5:14,28-06-21 18:49,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41922099999"
dhaka,29-06-21,31,26,27.8,39.1,26,31,24.1,80.7,12.7,100,95.83,rain,0,0,35.3,25.9,183.5,1003.7,92.3,3.7,90.4,7.8,3,,29-06-21 5:14,29-06-21 18:49,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,30-06-21,32,26,27.8,42.3,26,31.1,24,80.1,12.9,100,66.67,rain,0,0,37.1,29.5,189.7,1001,91.8,3.8,128.8,11.1,5,,30-06-21 5:14,30-06-21 18:49,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,01-07-21,29,25,27.1,34.5,25,29.9,24.2,84.4,25,100,95.83,rain,0,0,29.9,22.3,163,1001,93.2,3.8,68.2,6,3,,01-07-21 5:15,01-07-21 18:49,0.71,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,02-07-21,29,26,26.9,34.5,26,29.5,24.8,88.5,33.7,100,91.67,rain,0,0,32.4,22.3,164.7,1002.4,93.3,3.2,104.3,9,4,,02-07-21 5:15,02-07-21 18:49,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,03-07-21,31,26,28.2,37.7,26,31.3,23.6,76.8,11.1,100,66.67,rain,0,0,33.8,29.5,162.1,1002.9,89.6,4,74.8,6.5,4,,03-07-21 5:15,03-07-21 18:49,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,04-07-21,31,26,28.1,37.7,26,31.9,24.7,82.3,3.6,100,50,rain,0,0,32.4,14.8,131,1003.9,93.2,3.5,127.3,10.9,4,,04-07-21 5:16,04-07-21 18:49,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,05-07-21,33,26,28.8,42.1,26,32.8,24.7,79.4,2.7,100,37.5,rain,0,0,31.3,22.3,154.1,1003.8,79.5,3.9,192.7,16.9,7,,05-07-21 5:16,05-07-21 18:49,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41922099999"
dhaka,06-07-21,32,27,29.5,36.8,29.2,33.3,23,69,5,100,54.17,rain,0,0,28.1,18.4,174,1001.9,83.9,3.9,200,17.3,7,,06-07-21 5:16,06-07-21 18:49,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,07-07-21,29,27,28.2,34.5,30.6,32.5,24.3,79.3,27.1,100,100,rain,0,0,31.3,22.3,156.9,1002,84.9,3.8,132.8,11.4,6,,07-07-21 5:17,07-07-21 18:49,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,08-07-21,33,27,29.2,39.3,30.1,33.3,23.4,71.4,43.2,100,75,rain,0,0,33.8,22.3,133.4,1002.8,87,4,137.8,11.9,8,,08-07-21 5:17,08-07-21 18:49,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,09-07-21,34,27,29.8,42,29.6,34.5,23.7,70.4,2.1,100,50,rain,0,0,31,14.8,146.2,1001.8,87.9,3.9,224.5,19.4,8,,09-07-21 5:18,09-07-21 18:49,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,10-07-21,33,27,29.5,42.1,30.1,34.6,24.4,74.3,0.7,100,20.83,rain,0,0,30.2,14.8,101.3,1002.1,82.3,4,231.6,20,7,,10-07-21 5:18,10-07-21 18:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41922099999"
dhaka,11-07-21,33,27,30,38.1,30.1,34.3,23.4,68.3,0.6,100,20.83,rain,0,0,41,18.4,96.3,1004.3,69.6,4,261.2,22.7,9,,11-07-21 5:18,11-07-21 18:48,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41922099999"
dhaka,12-07-21,34,28,30.9,40.6,31.9,36.3,23.9,66.8,4.8,100,45.83,rain,0,0,25.6,18.4,162.5,1004.9,74.4,4,201.5,17.5,9,,12-07-21 5:19,12-07-21 18:48,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,13-07-21,34,28,30.1,42,31.9,35.3,24.1,70.8,4.5,100,66.67,rain,0,0,39.6,22.3,152.4,1005,84.2,4,209.4,18.1,8,,13-07-21 5:19,13-07-21 18:48,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,14-07-21,34,28,31.1,43.5,31.3,37.5,24.6,68.9,2.3,100,41.67,rain,0,0,29.5,22.3,172.3,1005.3,79.8,4,201,17.5,8,,14-07-21 5:20,14-07-21 18:48,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,remote,41922099999"
dhaka,15-07-21,35,27,30.3,43.5,30.6,36,24.3,70.7,1,100,37.5,rain,0,0,26.3,18.4,203.6,1005.7,74.4,4,220.2,19,8,,15-07-21 5:20,15-07-21 18:48,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41922099999"
dhaka,16-07-21,32.1,28,30,39.2,31.3,35.8,24.8,74.1,1.2,100,25,rain,0,0,23.8,29.5,198.9,1006.3,87.7,3.9,230.6,20,8,,16-07-21 5:20,16-07-21 18:47,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41922099999"
